Gene_id	UniProt_AC	UniProt_ID	EntrezGene	symbol
Solyc03g078610.2	K4BHT9	K4BHT9_SOLLC	101261895	LOC101261895
Solyc03g078620.1	K4BHU0	K4BHU0_SOLLC	101261593	LOC101261593
Solyc03g078630.2	K4BHU1	K4BHU1_SOLLC	101261102	LOC101261102
Solyc03g078640.1	K4BHU2	K4BHU2_SOLLC	101260800	LOC101260800
Solyc03g078650.2	K4BHU3	K4BHU3_SOLLC	101260516	LOC101260516
Solyc03g078670.1	K4BHU4	K4BHU4_SOLLC		
Solyc03g078680.1	K4BHU5	K4BHU5_SOLLC		
Solyc03g078690.2	K4BHU6	K4BHU6_SOLLC		
Solyc03g078700.2	K4BHU7	K4BHU7_SOLLC		
Solyc03g078710.1	K4BHU8	K4BHU8_SOLLC		
Solyc03g078720.2	K4BHU9	K4BHU9_SOLLC		
Solyc03g078730.1	K4BHV0	K4BHV0_SOLLC		
Solyc03g078740.1	K4BHV1	K4BHV1_SOLLC		
Solyc03g078750.1	K4BHV2	K4BHV2_SOLLC		
Solyc03g078770.2	K4BHV3	K4BHV3_SOLLC	101259920	LOC101259920
Solyc03g078780.1	K4BHV4	K4BHV4_SOLLC		
Solyc03g078790.1	K4BHV5	K4BHV5_SOLLC		
Solyc03g078800.2	K4BHV6	K4BHV6_SOLLC		
Solyc03g078810.2	K4BHV7	K4BHV7_SOLLC		
Solyc03g078820.1	K4BHV8	K4BHV8_SOLLC		
Solyc03g078830.1	K4BHV9	K4BHV9_SOLLC		
Solyc03g078840.1	K4BHW0	K4BHW0_SOLLC		
Solyc03g078850.1	K4BHW1	K4BHW1_SOLLC		
Solyc03g079850.2	A0FK54	A0FK54_SOLLC	100037504	LOC100037504
Solyc03g079860.1	K4BHW3	K4BHW3_SOLLC		
Solyc03g079870.1	K4BHW4	K4BHW4_SOLLC		
Solyc03g079880.2	K4BHW5	K4BHW5_SOLLC		
Solyc03g079890.1	K4BHW6	K4BHW6_SOLLC		
Solyc03g079900.2	K4BHW7	K4BHW7_SOLLC		
Solyc03g079910.2	K4BHW8	K4BHW8_SOLLC		
Solyc03g079920.2	K4BHW9	K4BHW9_SOLLC	101257744	LOC101257744
Solyc03g079930.2	K4BHX0	K4BHX0_SOLLC	101257446	LOC101257446
Solyc03g079940.2	K4BHX1	K4BHX1_SOLLC	101257149	LOC101257149
Solyc03g079950.2	K4BHX2	K4BHX2_SOLLC	101256852	LOC101256852
Solyc03g079960.2	K4BHX3	K4BHX3_SOLLC	101256565	LOC101256565
Solyc03g079970.1	K4BHX4	K4BHX4_SOLLC	101256263	LOC101256263
Solyc03g079980.1	K4BHX5	K4BHX5_SOLLC	101255968	LOC101255968
Solyc03g079990.1	K4BHX6	K4BHX6_SOLLC		
Solyc03g080000.1	K4BHX7	K4BHX7_SOLLC		
Solyc03g080010.2	K4BHX8	K4BHX8_SOLLC		
Solyc03g080020.2	K4BHX9	K4BHX9_SOLLC		
Solyc03g080030.2				
Solyc03g080040.1	K4BHY0	K4BHY0_SOLLC	101254768	LOC101254768
Solyc03g080050.2	K4BHY1	K4BHY1_SOLLC	101254460	LOC101254460
Solyc03g080060.1	K4BHY2	K4BHY2_SOLLC		
Solyc03g080070.2	K4BHY3	K4BHY3_SOLLC		
Solyc03g080080.2	K4BHY4	K4BHY4_SOLLC	101253871	LOC101253871
Solyc03g080090.2	K4BHY5	K4BHY5_SOLLC		
Solyc03g080100.2	K4BHY6	K4BHY6_SOLLC	101253261	LOC101253261
Solyc03g080110.2	K4BHY7	K4BHY7_SOLLC	101252962	LOC101252962
Solyc03g080120.1	K4BHY8	K4BHY8_SOLLC		
Solyc03g080130.1	K4BHY9	K4BHY9_SOLLC		
Solyc03g080140.2	K4BHZ0	K4BHZ0_SOLLC	101252062	LOC101252062
Solyc03g080150.2	K4BHZ1	K4BHZ1_SOLLC	101252368	LOC101252368
Solyc03g080160.2	K4BHZ2	K4BHZ2_SOLLC	101252667	LOC101252667
Solyc03g080170.2	K4BHZ3	K4BHZ3_SOLLC	101251758	LOC101251758
Solyc03g080180.2	K4BHZ4	K4BHZ4_SOLLC	101251452	LOC101251452
Solyc03g080190.2	K4BHZ5	K4BHZ5_SOLLC	100736526	LOC100736526
Solyc03g081190.1	K4BHZ6	K4BHZ6_SOLLC		
Solyc03g081200.1	K4BHZ7	K4BHZ7_SOLLC		
Solyc03g081210.1	K4BHZ8	K4BHZ8_SOLLC	101251160	LOC101251160
Solyc03g081220.1	K4BHZ9	K4BHZ9_SOLLC	101250872	LOC101250872
Solyc03g081230.1	K4BI00	K4BI00_SOLLC	101250578	LOC101250578
Solyc03g081240.2	K4BI01	K4BI01_SOLLC	101250283	LOC101250283
Solyc03g081250.1	K4BI02	K4BI02_SOLLC		
Solyc03g081260.2	K4BI03	K4BI03_SOLLC	101249996	LOC101249996
Solyc03g081270.1	K4BI04	K4BI04_SOLLC		
Solyc03g081290.1	K4BI05	K4BI05_SOLLC		
Solyc03g081300.2	K4BI06	K4BI06_SOLLC		
Solyc03g081310.2	K4BI07	K4BI07_SOLLC	101249438	LOC101249438
Solyc03g081320.2	K4BI08	K4BI08_SOLLC	101249155	LOC101249155
Solyc03g081330.1	K4BI09	K4BI09_SOLLC	101248852	LOC101248852
Solyc03g081340.1	K4BI10	K4BI10_SOLLC		
Solyc03g082340.1	K4BI11	K4BI11_SOLLC		
Solyc03g082350.2	K4BI12	K4BI12_SOLLC		
Solyc03g082360.1	K4BI13	K4BI13_SOLLC		
Solyc03g082370.1	K4BI14	K4BI14_SOLLC		
Solyc03g082380.2	K4BI15	K4BI15_SOLLC		
Solyc03g082390.2	K4BI16	K4BI16_SOLLC	101247410	LOC101247410
Solyc03g082400.2	K4BI17	K4BI17_SOLLC		
Solyc03g082410.2				
Solyc03g082420.2	Q95661	HS21C_SOLLC	544024	HSP21, TOM111
Solyc03g082430.1	K4BI19	K4BI19_SOLLC		
Solyc03g082440.1	K4BI20	K4BI20_SOLLC	101247112	LOC101247112
Solyc03g082450.2	K4BI21	K4BI21_SOLLC	101257447	LOC101257447
Solyc03g082460.1				
Solyc03g082470.2	K4BI23	K4BI23_SOLLC	101257150	LOC101257150
Solyc03g082480.2	K4BI24	K4BI24_SOLLC	101246804	LOC101246804
Solyc03g082490.2	K4BI25	K4BI25_SOLLC		
Solyc03g082500.2	Q8RY07	Q8RY07_SOLLC	543833	LOC543833
Solyc03g082510.1	K4BI27	K4BI27_SOLLC	101246226	LOC101246226
Solyc03g082520.1	K4BI28	K4BI28_SOLLC		
Solyc03g082530.1	K4BI29	K4BI29_SOLLC		
Solyc03g082540.2	K4BI30	K4BI30_SOLLC		
Solyc03g082550.2	K4BI31	K4BI31_SOLLC	101245037	LOC101245037
Solyc03g082560.2	K4BI32	K4BI32_SOLLC	101244752	LOC101244752
Solyc03g082570.2	K4B017	K4B017_SOLLC	101244464, 101262050, 101264240, 101265661	
Solyc03g082580.2	K4BI34	K4BI34_SOLLC	101244165	LOC101244165
Solyc03g082590.2	K4BI35	K4BI35_SOLLC	101243683	LOC101243683
Solyc03g082600.2	K4BI36	K4BI36_SOLLC		
Solyc03g082610.1	K4BI37	K4BI37_SOLLC	104646389	LOC104646389
Solyc03g082620.2	K4BI38	K4BI38_SOLLC		
Solyc03g082630.2	K4BI39	K4BI39_SOLLC	101268658	LOC101268658
Solyc03g082640.1	K4BI40	K4BI40_SOLLC		
Solyc03g082650.1	K4BI41	K4BI41_SOLLC		
Solyc03g082660.2	K4BI42	K4BI42_SOLLC	101268078	LOC101268078
Solyc03g082670.2	K4BI43	K4BI43_SOLLC	101267784	LOC101267784
Solyc03g082680.2	K4BI44	K4BI44_SOLLC		
Solyc03g082690.2	K4BI45	K4BI45_SOLLC	100316887	LOC100316887
Solyc03g082700.2	K4BI46	K4BI46_SOLLC	101255671	LOC101255671
Solyc03g082710.2	K4BI47	K4BI47_SOLLC	101267497	LOC101267497
Solyc03g082720.2	K4BI48	K4BI48_SOLLC	101267209	LOC101267209
Solyc03g082730.1	K4BI49	K4BI49_SOLLC		
Solyc03g082740.2	K4BI50	K4BI50_SOLLC	101266610	LOC101266610
Solyc03g082750.1	K4BI51	K4BI51_SOLLC		
Solyc03g082760.1	K4BI52	K4BI52_SOLLC		
Solyc03g082770.1	K4BI53	K4BI53_SOLLC		
Solyc03g082780.1	K4BI54	K4BI54_SOLLC		
Solyc03g082790.2	K4BI55	K4BI55_SOLLC		
Solyc03g082800.1	K4BI56	K4BI56_SOLLC		
Solyc03g082810.1	K4BI57	K4BI57_SOLLC	101254769	LOC101254769
Solyc03g082820.2	K4BI58	K4BI58_SOLLC	101266312	LOC101266312
Solyc03g082830.1	K4BI59	K4BI59_SOLLC		
Solyc03g082840.2	K4BI60	K4BI60_SOLLC	101266004	LOC101266004
Solyc03g082850.2	K4BI61	K4BI61_SOLLC		
Solyc03g082860.2	K4BI62	K4BI62_SOLLC	101265411	LOC101265411
Solyc03g082870.2	K4BI63	K4BI63_SOLLC		
Solyc03g082880.1	K4BI64	K4BI64_SOLLC		
Solyc03g082890.2	K4BI65	K4BI65_SOLLC	101264410	LOC101264410
Solyc03g082900.2	K4BI66	K4BI66_SOLLC	101253872	LOC101253872
Solyc03g082910.2	K4BI67	K4BI67_SOLLC	101264105	LOC101264105
Solyc03g082920.2	K4BI68	K4BI68_SOLLC		
Solyc03g082930.1	K4BI69	K4BI69_SOLLC		
Solyc03g082940.2	K4BI70	K4BI70_SOLLC		
Solyc03g082950.2	K4BI71	K4BI71_SOLLC		
Solyc03g082960.2	K4BI72	K4BI72_SOLLC	101262900	LOC101262900
Solyc03g082970.2	K4BI73	K4BI73_SOLLC	101262600	LOC101262600
Solyc03g082980.2	K4BI74	K4BI74_SOLLC	101261995	LOC101261995
Solyc03g082990.2	K4BI75	K4BI75_SOLLC	101262292	LOC101262292
Solyc03g083000.2	K4BI76	K4BI76_SOLLC	101261694	LOC101261694
Solyc03g083010.2	K4BI77	K4BI77_SOLLC	101261000	LOC101261000
Solyc03g083020.2	K4BI78	K4BI78_SOLLC	101260703	LOC101260703
Solyc03g083030.2	K4BI79	K4BI79_SOLLC	101260408	LOC101260408
Solyc03g083040.1	K4BI80	K4BI80_SOLLC	101253567	LOC101253567
Solyc03g083050.2	K4BI81	K4BI81_SOLLC	101260113	LOC101260113
Solyc03g083060.2	K4BI82	K4BI82_SOLLC	101259818	LOC101259818
Solyc03g083070.1	K4BI83	K4BI83_SOLLC	101259516	LOC101259516
Solyc03g083080.1	K4BI84	K4BI84_SOLLC		
Solyc03g083090.2	K4BI85	K4BI85_SOLLC	101259221	LOC101259221
Solyc03g083100.2	K4BI86	K4BI86_SOLLC	101258925	LOC101258925
Solyc03g083110.1	K4BI87	K4BI87_SOLLC	104646413	LOC104646413
Solyc03g083120.1	K4BI88	K4BI88_SOLLC		
Solyc03g083130.1	K4BI89	K4BI89_SOLLC		
Solyc03g083140.2	K4BI90	K4BI90_SOLLC		
Solyc03g083150.2	K4BI91	K4BI91_SOLLC		
Solyc03g083160.1	K4BI92	K4BI92_SOLLC		
Solyc03g083170.2	K4BI93	K4BI93_SOLLC		
Solyc03g083180.1	K4BI94	K4BI94_SOLLC		
Solyc03g083190.1	K4BI95	K4BI95_SOLLC		
Solyc03g083200.2	K4BI96	K4BI96_SOLLC		
Solyc03g083210.2	K4BI97	K4BI97_SOLLC	101258444	LOC101258444
Solyc03g083220.1	K4BI98	K4BI98_SOLLC		
Solyc03g083230.1	K4BI99	K4BI99_SOLLC		
Solyc03g083240.2	K4BIA0	K4BIA0_SOLLC		
Solyc03g083250.2	K4BIA1	K4BIA1_SOLLC	101258138	LOC101258138
Solyc03g083260.1	K4BIA2	K4BIA2_SOLLC		
Solyc03g083270.2	K4BIA3	K4BIA3_SOLLC	101257844	LOC101257844
Solyc03g083280.2	K4BIA4	K4BIA4_SOLLC		
Solyc03g083290.2	K4BIA5	K4BIA5_SOLLC	101256955	LOC101256955
Solyc03g083300.2	K4BIA6	K4BIA6_SOLLC	101257248	LOC101257248
Solyc03g083310.2	K4BIA7	K4BIA7_SOLLC	101256661	LOC101256661
Solyc03g083320.2	Q4W3B4	Q4W3B4_SOLLC	778209	cbl, SlSOS3
Solyc03g083330.2	K4BIA9	K4BIA9_SOLLC		
Solyc03g083340.1	K4BIB0	K4BIB0_SOLLC		
Solyc03g083350.2	K4BIB1	K4BIB1_SOLLC	101256074	LOC101256074
Solyc03g083360.2	K4BIB2	K4BIB2_SOLLC	101255775	LOC101255775
Solyc03g083370.2	K4BIB3	K4BIB3_SOLLC	101252369	LOC101252369
Solyc03g083380.2	K4BIB4	K4BIB4_SOLLC	101252063	LOC101252063
Solyc03g083390.2	K4BIB5	K4BIB5_SOLLC	101255475	LOC101255475
Solyc03g083400.2	K4BIB6	K4BIB6_SOLLC	101255179	LOC101255179
Solyc03g083410.2	K4BIB7	K4BIB7_SOLLC		
Solyc03g083420.2	K4BIB8	K4BIB8_SOLLC	101254880	LOC101254880
Solyc03g083430.2	K4BIB9	K4BIB9_SOLLC	101254575	LOC101254575
Solyc03g083440.2	K4BIC0	K4BIC0_SOLLC		
Solyc03g083450.1	K4BIC1	K4BIC1_SOLLC	101253364	LOC101253364
Solyc03g083460.2	K4BIC2	K4BIC2_SOLLC	101253066	LOC101253066
Solyc03g083470.2	K4BIC3	K4BIC3_SOLLC	101251453	LOC101251453
Solyc03g083480.2	K4BIC4	K4BIC4_SOLLC	101252760	LOC101252760
Solyc03g083490.2	K4BIC5	K4BIC5_SOLLC	101252469	LOC101252469
Solyc03g083500.2	K4BIC6	K4BIC6_SOLLC	101252159	LOC101252159
Solyc03g083510.2	K4BIC7	K4BIC7_SOLLC		
Solyc03g083520.2	K4BIC8	K4BIC8_SOLLC		
Solyc03g083530.2				
Solyc03g083540.2	K4BID0	K4BID0_SOLLC	101250971	LOC101250971
Solyc03g083550.1	K4BID1	K4BID1_SOLLC	101250671	LOC101250671
Solyc03g083560.1	K4BID2	K4BID2_SOLLC	101250380	LOC101250380
Solyc03g083570.2	K4BID3	K4BID3_SOLLC	101250094	LOC101250094
Solyc03g083580.2	K4BID4	K4BID4_SOLLC	101249800	LOC101249800
Solyc03g083590.2	K4BID5	K4BID5_SOLLC	101250579	LOC101250579
Solyc03g083600.1	K4BID6	K4BID6_SOLLC		
Solyc03g083610.2	K4BID7	K4BID7_SOLLC	101249532	LOC101249532
Solyc03g083620.1	K4BID8	K4BID8_SOLLC		
Solyc03g083630.1	K4BID9	K4BID9_SOLLC		
Solyc03g083640.1	K4BIE0	K4BIE0_SOLLC		
Solyc03g083650.2	K4BIE1	K4BIE1_SOLLC	101250284	LOC101250284
Solyc03g083660.1	K4BIE2	K4BIE2_SOLLC		
Solyc03g083670.1	K4BIE3	K4BIE3_SOLLC		
Solyc03g083680.1	K4BIE4	K4BIE4_SOLLC		
Solyc03g083690.1	K4BIE5	K4BIE5_SOLLC		
Solyc03g083700.1	K4BIE6	K4BIE6_SOLLC	101248853	LOC101248853
Solyc03g083710.1	K4BIE7	K4BIE7_SOLLC	101248554	LOC101248554
Solyc03g083720.1	K4BIE8	K4BIE8_SOLLC	101248953	LOC101248953
Solyc03g083730.1	K4BIE9	K4BIE9_SOLLC	101248653	LOC101248653
Solyc03g083740.1	K4BIF0	K4BIF0_SOLLC		
Solyc03g083760.1	K4BIF1	K4BIF1_SOLLC		
Solyc03g083770.1	K4BIF2	K4BIF2_SOLLC	101248367	LOC101248367
Solyc03g083780.1	K4BIF3	K4BIF3_SOLLC		
Solyc03g083790.1	K4BIF4	K4BIF4_SOLLC		
Solyc03g083800.1	K4BIF5	K4BIF5_SOLLC		
Solyc03g083810.2	K4BIF6	K4BIF6_SOLLC		
Solyc03g083820.1	K4BIF7	K4BIF7_SOLLC	101247993	LOC101247993
Solyc03g083830.1	K4BIF8	K4BIF8_SOLLC		
Solyc03g083840.2	K4BIF9	K4BIF9_SOLLC	101248083	LOC101248083
Solyc03g083850.1	K4BIG0	K4BIG0_SOLLC		
Solyc03g083860.1	K4BIG1	K4BIG1_SOLLC		
Solyc03g083870.2	K4BIG2	K4BIG2_SOLLC	101247796	LOC101247796
Solyc03g083880.2	K4BIG3	K4BIG3_SOLLC	101247411	LOC101247411
Solyc03g083890.1	K4BIG4	K4BIG4_SOLLC		
Solyc03g083900.2	K4BIG5	K4BIG5_SOLLC	101247502	LOC101247502
Solyc03g083910.2	K4BIG6	K4BIG6_SOLLC		
Solyc03g083920.1	K4BIG7	K4BIG7_SOLLC		
Solyc03g083930.1	K4BIG8	K4BIG8_SOLLC		
Solyc03g083940.1	K4BIG9	K4BIG9_SOLLC		
Solyc03g083950.1	K4BIH0	K4BIH0_SOLLC		
Solyc03g083960.2	K4BIH1	K4BIH1_SOLLC	101246803	LOC101246803
Solyc03g083970.2	K4BIH2	K4BIH2_SOLLC	101246514	LOC101246514
Solyc03g083980.1	K4BIH3	K4BIH3_SOLLC		
Solyc03g083990.1	K4BIH4	K4BIH4_SOLLC		
Solyc03g090990.1	K4BIH5	K4BIH5_SOLLC	101256265, 101263986	
Solyc03g091000.1	K4BIH6	K4BIH6_SOLLC	101256568	LOC101256568
Solyc03g091010.1	K4BIH7	K4BIH7_SOLLC	101263684	LOC101263684
Solyc03g091020.1	K4BIH5	K4BIH5_SOLLC	101256265, 101263986	
Solyc03g091030.1	K4BIH9	K4BIH9_SOLLC	101256854	LOC101256854
Solyc03g091040.1	K4BIH9	K4BIH9_SOLLC	101256854	LOC101256854
Solyc03g093040.2	K4BII1	K4BII1_SOLLC		
Solyc03g093050.1	K4BII2	K4BII2_SOLLC		
Solyc03g093060.1	K4BIH5	K4BIH5_SOLLC	101256265, 101263986	
Solyc03g093070.1	K4BII4	K4BII4_SOLLC	101258045	LOC101258045
Solyc03g093080.2	K4BII5	K4BII5_SOLLC	101258345	LOC101258345
Solyc03g093090.1	K4BII6	K4BII6_SOLLC		
Solyc03g093100.1	K4BII7	K4BII7_SOLLC	101264907	LOC101264907
Solyc03g093110.2	K4BII8	K4BII8_SOLLC	101258632	LOC101258632
Solyc03g093120.2	K4BII9	K4BII9_SOLLC	101258926	LOC101258926
Solyc03g093130.2	Q6RHY0	Q6RHY0_SOLLC	543914	XTH3
Solyc03g093140.2	K4BIJ1	K4BIJ1_SOLLC	101259222	LOC101259222
Solyc03g093150.1	K4BIJ2	K4BIJ2_SOLLC	101265213	LOC101265213
Solyc03g093160.2	K4BIJ3	K4BIJ3_SOLLC	101259518	LOC101259518
Solyc03g093170.1	K4BIJ4	K4BIJ4_SOLLC		
Solyc03g093180.1	K4BIJ5	K4BIJ5_SOLLC	101259820	LOC101259820
Solyc03g093190.1	K4BIJ6	K4BIJ6_SOLLC		
Solyc03g093200.2	K4BIJ7	K4BIJ7_SOLLC		
Solyc03g093210.2	K4BIJ8	K4BIJ8_SOLLC		
Solyc03g093220.2	K4BIJ9	K4BIJ9_SOLLC	101261003	LOC101261003
Solyc03g093230.2	K4BIK0	K4BIK0_SOLLC	101261595	LOC101261595
Solyc03g093240.2	K4BIK1	K4BIK1_SOLLC	778272	LOC778272
Solyc03g093250.1	K4BIK2	K4BIK2_SOLLC		
Solyc03g093260.2	K4BIK3	K4BIK3_SOLLC		
Solyc03g093270.2	K4BIK4	K4BIK4_SOLLC	101262192	LOC101262192
Solyc03g093280.1	K4BIK5	K4BIK5_SOLLC	101262496	LOC101262496
Solyc03g093290.2	K4BIK6	K4BIK6_SOLLC		
Solyc03g093300.2	K4BIK7	K4BIK7_SOLLC	101263091	LOC101263091
Solyc03g093310.2	K4BIK8	K4BIK8_SOLLC	101265808	LOC101265808
Solyc03g093320.1	K4BIK9	K4BIK9_SOLLC		
Solyc03g093330.2	K4BIL0	K4BIL0_SOLLC		
Solyc03g093340.2	K4BIL1	K4BIL1_SOLLC	101263682	LOC101263682
Solyc03g093350.2	K4BIL2	K4BIL2_SOLLC		
Solyc03g093360.2	K4BIL3	K4BIL3_SOLLC		
Solyc03g093370.1	K4BIL4	K4BIL4_SOLLC		
Solyc03g093380.1	K4BIL5	K4BIL5_SOLLC	101266705	LOC101266705
Solyc03g093390.2	K4BIL6	K4BIL6_SOLLC		
Solyc03g093400.2	K4BIL7	K4BIL7_SOLLC		
Solyc03g093410.2	K4BIL8	K4BIL8_SOLLC	101264604	STP16
Solyc03g093420.1	K4BIL9	K4BIL9_SOLLC		
Solyc03g093430.2	K4BIM0	K4BIM0_SOLLC	101264906	LOC101264906
Solyc03g093440.2	K4BIM1	K4BIM1_SOLLC	101267007	LOC101267007
Solyc03g093450.2	K4BIM2	K4BIM2_SOLLC		
Solyc03g093460.2	K4BIM3	K4BIM3_SOLLC	101265519	LOC101265519
Solyc03g093470.2	K4BIM4	K4BIM4_SOLLC	544190	
Solyc03g093480.2	K4BIM5	K4BIM5_SOLLC	101267297	LOC101267297
Solyc03g093490.2	K4BIM6	K4BIM6_SOLLC		
Solyc03g093500.2	K4BIM7	K4BIM7_SOLLC		
Solyc03g093510.2	K4BIM8	K4BIM8_SOLLC	101266402	LOC101266402
Solyc03g093520.2	K4BIM9	K4BIM9_SOLLC	101266704	LOC101266704, PFK
Solyc03g093530.1	K4BIN0	K4BIN0_SOLLC		
Solyc03g093540.1	K4BIN1	K4BIN1_SOLLC		
Solyc03g093550.1	K4BIN2	K4BIN2_SOLLC	101267295	LOC101267295
Solyc03g093560.1	K4BIN3	K4BIN3_SOLLC		
Solyc03g093580.1	K4BIN4	K4BIN4_SOLLC		
Solyc03g093590.1				
Solyc03g093600.1	K4BIN6	K4BIN6_SOLLC		
Solyc03g093610.1	K4BIN7	K4BIN7_SOLLC		
Solyc03g093620.1	K4BIN8	K4BIN8_SOLLC	101268458	LOC101268458
Solyc03g093630.1	K4BIN9	K4BIN9_SOLLC	101268748	LOC101268748
Solyc03g093640.2	A7Y7X7	A7Y7X7_SOLLC	100134887	LOC100134887
Solyc03g093650.2	K4BIP1	K4BIP1_SOLLC	101267875	LOC101267875
Solyc03g093660.1	K4BIP2	K4BIP2_SOLLC		
Solyc03g093670.1	K4BIP3	K4BIP3_SOLLC		
Solyc03g093680.2	K4BIP4	K4BIP4_SOLLC	101268456	LOC101268456
Solyc03g093690.2	G3K2M4	G3K2M4_SOLLC	101268169	MSRA4
Solyc03g093700.1	K4BIP6	K4BIP6_SOLLC		
Solyc03g093710.1	K4BIP7	K4BIP7_SOLLC		
Solyc03g093720.1	K4BIP8	K4BIP8_SOLLC		
Solyc03g093730.1	K4BIP9	K4BIP9_SOLLC		
Solyc03g093740.1	K4BIQ0	K4BIQ0_SOLLC		
Solyc03g093750.1	K4BIQ1	K4BIQ1_SOLLC		
Solyc03g093760.1	K4BIQ2	K4BIQ2_SOLLC		
Solyc03g093770.1	K4BIQ3	K4BIQ3_SOLLC		
Solyc03g093780.1	K4BIQ4	K4BIQ4_SOLLC		
Solyc03g093790.2	K4BIQ5	K4BIQ5_SOLLC	101243868	LOC101243868
Solyc03g093800.1	K4BIQ6	K4BIQ6_SOLLC	101244167	LOC101244167
Solyc03g093810.1	K4BIQ7	K4BIQ7_SOLLC		
Solyc03g093820.1	K4BIQ8	K4BIQ8_SOLLC		
Solyc03g093830.2	K4BIQ9	K4BIQ9_SOLLC	101244466	LOC101244466
Solyc03g093840.1	K4BIR0	K4BIR0_SOLLC		
Solyc03g093850.1	K4BIR1	K4BIR1_SOLLC		
Solyc03g093860.1	K4BIR2	K4BIR2_SOLLC		
Solyc03g093870.1	K4BIR3	K4BIR3_SOLLC	101246118	LOC101246118
Solyc03g093880.2	K4BIR4	K4BIR4_SOLLC	101244935	LOC101244935
Solyc03g093890.2	K4BIR5	K4BIR5_SOLLC	101245233	LOC101245233
Solyc03g093900.1	K4BIR6	K4BIR6_SOLLC		
Solyc03g093920.1	K4BIR7	K4BIR7_SOLLC		
Solyc03g093930.2	K4BIR8	K4BIR8_SOLLC		
Solyc03g093940.1	K4BIR9	K4BIR9_SOLLC	101247304	LOC101247304
Solyc03g093950.1	K4BIS0	K4BIS0_SOLLC		
Solyc03g093960.1	K4BIS1	K4BIS1_SOLLC		
Solyc03g093970.2	K4BIS2	K4BIS2_SOLLC	101245529	LOC101245529
Solyc03g093980.1	K4BIS3	K4BIS3_SOLLC	104646443	LOC104646443
Solyc03g093990.2	K4BIS4	K4BIS4_SOLLC	101245827	LOC101245827
Solyc03g094000.2	K4BIS5	K4BIS5_SOLLC	101247899	LOC101247899
Solyc03g094010.2	K4BIS6	K4BIS6_SOLLC		
Solyc03g094020.2	K4BIS7	K4BIS7_SOLLC	101246408	LOC101246408
Solyc03g094030.2	K4BIS8	K4BIS8_SOLLC	101246697	LOC101246697
Solyc03g094040.2	K4BIS9	K4BIS9_SOLLC		
Solyc03g094050.2	K4BIT0	K4BIT0_SOLLC		
Solyc03g094060.2	K4BIT1	K4BIT1_SOLLC		
Solyc03g094070.2	K4BIT2	K4BIT2_SOLLC		
Solyc03g094080.2	K4BIT3	K4BIT3_SOLLC		
Solyc03g094090.2	K4BIT4	K4BIT4_SOLLC		
Solyc03g094100.1	K4BIT5	K4BIT5_SOLLC		
Solyc03g094110.2	K4BIT6	K4BIT6_SOLLC	101247301	LOC101247301
Solyc03g094120.2	K4BIT7	K4BIT7_SOLLC	101249340	LOC101249340
Solyc03g094130.1	K4BIT8	K4BIT8_SOLLC		
Solyc03g094140.1	K4BIT9	K4BIT9_SOLLC		
Solyc03g094150.1	K4BIU0	K4BIU0_SOLLC		
Solyc03g094160.2	K4BIU1	K4BIU1_SOLLC	101247995	LOC101247995
Solyc03g094170.1	K4BIU2	K4BIU2_SOLLC		
Solyc03g095180.2	K4BIU3	K4BIU3_SOLLC	101248277	LOC101248277
Solyc03g095190.2	K4BIU4	K4BIU4_SOLLC	101248556	LOC101248556
Solyc03g095200.1	K4BIU5	K4BIU5_SOLLC	101250782	LOC101250782
Solyc03g095210.1	K4BIU6	K4BIU6_SOLLC		
Solyc03g095220.2	K4BIU7	K4BIU7_SOLLC		
Solyc03g095230.2	K4BIU8	K4BIU8_SOLLC		
Solyc03g095240.2	K4BIU9	K4BIU9_SOLLC		
Solyc03g095250.2	K4BIV0	K4BIV0_SOLLC		
Solyc03g095260.2	K4BIV1	K4BIV1_SOLLC	101249157	LOC101249157
Solyc03g095270.1	K4BIV2	K4BIV2_SOLLC		
Solyc03g095290.2	K4BIV3	K4BIV3_SOLLC		
Solyc03g095300.2	K4BIV4	K4BIV4_SOLLC		
Solyc03g095310.2	K4BIV5	K4BIV5_SOLLC	101249999	LOC101249999
Solyc03g095320.1	K4BIV6	K4BIV6_SOLLC		
Solyc03g095330.2	K4BIV7	K4BIV7_SOLLC		
Solyc03g095340.1	K4BIV8	K4BIV8_SOLLC		
Solyc03g095350.1				
Solyc03g095360.2	K4BIW0	K4BIW0_SOLLC	101250285	LOC101250285
Solyc03g095370.2	K4BIW1	K4BIW1_SOLLC		
Solyc03g095380.1	K4BIW2	K4BIW2_SOLLC		
Solyc03g095390.1	K4BIW3	K4BIW3_SOLLC		
Solyc03g095400.1	K4BIW4	K4BIW4_SOLLC		
Solyc03g095410.2	K4BIW5	K4BIW5_SOLLC		
Solyc03g095420.1	K4BIW6	K4BIW6_SOLLC		
Solyc03g095430.1	K4BIW7	K4BIW7_SOLLC		
Solyc03g095440.1	K4BIW8	K4BIW8_SOLLC		
Solyc03g095450.2	K4BIW9	K4BIW9_SOLLC	101251454	LOC101251454
Solyc03g095460.1	K4BIX0	K4BIX0_SOLLC		
Solyc03g095470.2	K4BIX1	K4BIX1_SOLLC	101251760	LOC101251760
Solyc03g095480.1	K4BIX2	K4BIX2_SOLLC		
Solyc03g095490.2	K4BIX3	K4BIX3_SOLLC	101252259	LOC101252259
